date,revenue,cogs,day,day_of_week,day_of_year,week_of_year,month,quarter,year,is_weekend,is_month_start,is_month_end,is_quarter_start,is_quarter_end,orders_cnt,unique_customers,orders_status_cancelled,orders_status_created,orders_status_delivered,orders_status_paid,orders_status_returned,orders_status_shipped,orders_paymethod_apple_pay,orders_paymethod_bank_transfer,orders_paymethod_cod,orders_paymethod_credit_card,orders_paymethod_paypal,orders_device_desktop,orders_device_mobile,orders_device_tablet,orders_source_direct,orders_source_email_campaign,orders_source_organic_search,orders_source_paid_search,orders_source_referral,orders_source_social_media,order_items_rows,distinct_orders_from_items,distinct_products_sold,items_qty_sum,gross_merch_value,discount_total,promo_item_cnt,promo2_item_cnt,est_cogs_from_items,promo_item_ratio,promo2_item_ratio,cat_qty_Casual,cat_qty_GenZ,cat_qty_Outdoor,cat_qty_Streetwear,segment_qty_Activewear,segment_qty_All-weather,segment_qty_Balanced,segment_qty_Everyday,segment_qty_Performance,segment_qty_Premium,segment_qty_Standard,segment_qty_Trendy,size_qty_L,size_qty_M,size_qty_S,size_qty_XL,payment_orders_cnt,payment_value_sum,payment_value_mean,installments_mean,installments_max,installments_1_cnt,installments_2_cnt,installments_3_cnt,installments_6_cnt,installments_12_cnt,payments_method_apple_pay,payments_method_bank_transfer,payments_method_cod,payments_method_credit_card,payments_method_paypal,shipments_cnt,shipping_fee_sum,shipping_fee_mean,delivery_days_mean,delivery_days_median,returns_cnt,return_qty_sum,refund_amount_sum,returned_orders_cnt,returned_products_cnt,return_reason_changed_mind,return_reason_defective,return_reason_late_delivery,return_reason_not_as_described,return_reason_wrong_size,reviews_cnt,avg_rating,median_rating,low_rating_cnt,high_rating_cnt,unique_reviewed_products,unique_review_customers,sessions_total,unique_visitors_total,page_views_total,bounce_rate_mean,avg_session_duration_sec_mean,sessions_source_direct,sessions_source_email_campaign,sessions_source_organic_search,sessions_source_paid_search,sessions_source_referral,sessions_source_social_media,visitors_source_direct,visitors_source_email_campaign,visitors_source_organic_search,visitors_source_paid_search,visitors_source_referral,visitors_source_social_media,unique_customers_from_profile,avg_customer_tenure_days,median_customer_tenure_days,new_customers_same_day,age_group_18-24,age_group_25-34,age_group_35-44,age_group_45-54,age_group_55+,gender_Female,gender_Male,gender_Non-binary,shipping_zip_nunique,shipping_city_nunique,shipping_district_nunique,orders_region_Central,orders_region_East,orders_region_West,stock_on_hand_sum,units_received_sum,units_sold_sum,stockout_days_sum,stockout_flag_sum,overstock_flag_sum,reorder_flag_sum,days_of_supply_mean,fill_rate_mean,sell_through_rate_mean,product_inventory_nunique,is_promo_active,promo_active_cnt,promo_global_cnt,promo_targeted_cnt,promo_global_ratio,promo_discount_mean,promo_global_discount_mean,promo_targeted_discount_mean,promo_intensity,promo_pct_cnt,promo_fixed_cnt,promo_stackable_cnt,promo_outdoor_direct_cnt,promo_outdoor_direct_discount_mean,promo_streetwear_direct_cnt,promo_streetwear_direct_discount_mean,days_to_next_promo_start,days_since_prev_promo_end,is_promo_start_day,is_promo_end_day,is_pre_promo_3d,is_post_promo_3d,is_pre_promo_7d,is_post_promo_7d,net_merch_after_discount,refund_to_gmv_ratio,return_per_order_ratio,promo_item_to_qty_ratio,pages_per_session,visitors_per_session
2021-06-06,3795966.84,3084551.9,6,6,157,22,6,2,2021,1,0,0,0,0,107.0,107.0,9.0,5.0,82.0,4.0,4.0,3.0,11.0,3.0,15.0,60.0,18.0,43.0,48.0,16.0,10.0,9.0,28.0,26.0,11.0,23.0,113.0,107.0,85.0,512.0,3795966.84,0.0,0.0,0.0,3084551.8993748613,0.0,0.0,30.0,27.0,114.0,341.0,108.0,24.0,164.0,108.0,48.0,12.0,21.0,27.0,158.0,131.0,107.0,116.0,107.0,3795966.84,35476.32560747663,3.7196261682242993,12.0,50.0,0.0,28.0,14.0,15.0,11.0,3.0,15.0,60.0,18.0,105.0,258.56,2.4624761904761905,4.647619047619048,5.0,10.0,31.0,160814.62,10.0,10.0,2.0,2.0,2.0,1.0,3.0,14.0,3.9285714285714284,4.0,2.0,11.0,13.0,14.0,40909.0,32161.0,150967.0,0.00449,169.9,0.0,0.0,0.0,0.0,0.0,40909.0,0.0,0.0,0.0,0.0,0.0,32161.0,107.0,918.8317757009346,625.0,0.0,16.0,35.0,28.0,14.0,14.0,58.0,48.0,1.0,106.0,37.0,35.0,42.0,35.0,30.0,117422.0,6371.0,5446.0,611.0,348.0,351.0,0.0,1144.5896130346232,0.9585191446028514,0.1549906313645621,491.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,17.0,50.0,0,0,0,0,0,0,3795966.84,0.04236460084567019,0.09345794392523364,0.0,3.6903126451392114,0.786159524798944
2021-06-07,3757477.99,3136794.28,7,0,158,23,6,2,2021,0,0,0,0,0,116.0,116.0,11.0,4.0,85.0,1.0,10.0,5.0,11.0,9.0,18.0,61.0,17.0,41.0,54.0,21.0,7.0,15.0,28.0,30.0,10.0,26.0,121.0,116.0,88.0,539.0,3757477.9899999998,0.0,0.0,0.0,3136794.2783506564,0.0,0.0,30.0,32.0,112.0,365.0,100.0,26.0,111.0,145.0,76.0,16.0,33.0,32.0,135.0,120.0,148.0,136.0,116.0,3757477.9899999998,32392.051637931032,3.9310344827586206,12.0,45.0,0.0,39.0,15.0,17.0,11.0,9.0,18.0,61.0,17.0,71.0,241.1,3.395774647887324,4.563380281690141,5.0,9.0,23.0,93789.3,9.0,9.0,3.0,1.0,1.0,1.0,3.0,17.0,4.529411764705882,5.0,0.0,15.0,15.0,17.0,46202.0,33516.0,198783.0,0.00562,166.2,0.0,0.0,0.0,0.0,0.0,46202.0,0.0,0.0,0.0,0.0,0.0,33516.0,116.0,756.4137931034483,635.0,0.0,16.0,37.0,27.0,22.0,14.0,60.0,51.0,5.0,111.0,36.0,34.0,29.0,57.0,30.0,117422.0,6371.0,5446.0,611.0,348.0,351.0,0.0,1144.5896130346232,0.9585191446028514,0.1549906313645621,491.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,16.0,51.0,0,0,0,0,0,0,3757477.9899999998,0.0249607050925134,0.07758620689655173,0.0,4.302476083286438,0.725423141855331
2021-06-08,3948452.32,3177527.58,8,1,159,23,6,2,2021,0,0,0,0,0,105.0,105.0,9.0,1.0,86.0,2.0,5.0,2.0,12.0,3.0,17.0,59.0,14.0,47.0,37.0,21.0,11.0,14.0,27.0,29.0,4.0,20.0,112.0,105.0,81.0,534.0,3948452.32,0.0,0.0,0.0,3177527.575017993,0.0,0.0,24.0,35.0,117.0,358.0,79.0,24.0,131.0,153.0,72.0,38.0,2.0,35.0,109.0,162.0,104.0,159.0,105.0,3948452.32,37604.30780952381,3.361904761904762,12.0,44.0,0.0,33.0,21.0,7.0,12.0,3.0,17.0,59.0,14.0,88.0,346.01,3.931931818181818,4.4772727272727275,5.0,10.0,32.0,151609.94999999998,10.0,10.0,2.0,1.0,2.0,2.0,3.0,22.0,3.8636363636363638,4.0,3.0,15.0,20.0,22.0,45781.0,37084.0,219913.0,0.0048,130.8,0.0,0.0,45781.0,0.0,0.0,0.0,0.0,0.0,37084.0,0.0,0.0,0.0,105.0,627.6190476190476,418.0,0.0,13.0,37.0,25.0,14.0,16.0,38.0,60.0,7.0,105.0,41.0,33.0,38.0,43.0,24.0,117422.0,6371.0,5446.0,611.0,348.0,351.0,0.0,1144.5896130346232,0.9585191446028514,0.1549906313645621,491.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,15.0,52.0,0,0,0,0,0,0,3948452.32,0.03839731056952461,0.09523809523809523,0.0,4.803586640746161,0.810030361940543
2021-06-09,3733884.76,3009506.21,9,2,160,23,6,2,2021,0,0,0,0,0,124.0,124.0,18.0,3.0,85.0,7.0,8.0,3.0,12.0,5.0,16.0,69.0,22.0,53.0,56.0,15.0,15.0,12.0,32.0,34.0,10.0,21.0,128.0,124.0,96.0,526.0,3733884.7600000002,0.0,0.0,0.0,3009506.2092404733,0.0,0.0,49.0,41.0,71.0,365.0,54.0,49.0,124.0,146.0,77.0,17.0,18.0,41.0,157.0,139.0,108.0,122.0,124.0,3733884.76,30111.97387096774,3.3306451612903225,12.0,50.0,0.0,43.0,23.0,8.0,12.0,5.0,16.0,69.0,22.0,93.0,298.45,3.2091397849462364,4.451612903225806,4.0,6.0,17.0,131380.51,6.0,6.0,0.0,2.0,2.0,1.0,1.0,20.0,4.1,4.0,2.0,15.0,19.0,20.0,34088.0,27887.0,130269.0,0.00422,205.6,0.0,0.0,0.0,0.0,0.0,34088.0,0.0,0.0,0.0,0.0,0.0,27887.0,124.0,741.0806451612904,705.0,0.0,13.0,38.0,35.0,23.0,15.0,63.0,57.0,4.0,124.0,38.0,35.0,38.0,62.0,24.0,117422.0,6371.0,5446.0,611.0,348.0,351.0,0.0,1144.5896130346232,0.9585191446028514,0.1549906313645621,491.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,14.0,53.0,0,0,0,0,0,0,3733884.7600000002,0.03518601093623468,0.04838709677419355,0.0,3.821550105609012,0.8180884768833607
2021-06-10,3994102.54,3220973.51,10,3,161,23,6,2,2021,0,0,0,0,0,120.0,120.0,13.0,1.0,94.0,1.0,8.0,3.0,13.0,9.0,21.0,64.0,13.0,46.0,54.0,20.0,17.0,13.0,36.0,22.0,10.0,22.0,129.0,120.0,92.0,600.0,3994102.54,0.0,0.0,0.0,3220973.5065717134,0.0,0.0,26.0,62.0,122.0,390.0,98.0,26.0,120.0,146.0,93.0,24.0,31.0,62.0,119.0,136.0,152.0,193.0,120.0,3994102.54,33284.18783333334,3.316666666666667,12.0,53.0,0.0,37.0,21.0,9.0,13.0,9.0,21.0,64.0,13.0,111.0,385.07,3.469099099099099,4.297297297297297,4.0,14.0,39.0,185611.01,14.0,13.0,1.0,2.0,1.0,5.0,5.0,16.0,4.4375,4.5,0.0,15.0,15.0,16.0,44249.0,32430.0,217077.0,0.00424,187.7,44249.0,0.0,0.0,0.0,0.0,0.0,32430.0,0.0,0.0,0.0,0.0,0.0,120.0,765.1,716.5,0.0,11.0,34.0,37.0,27.0,11.0,53.0,65.0,2.0,115.0,41.0,37.0,27.0,56.0,37.0,117422.0,6371.0,5446.0,611.0,348.0,351.0,0.0,1144.5896130346232,0.9585191446028514,0.1549906313645621,491.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,13.0,54.0,0,0,0,0,0,0,3994102.54,0.04647126811120878,0.11666666666666667,0.0,4.905805780921603,0.7328979185970305
2021-06-11,3221511.31,2622379.46,11,4,162,23,6,2,2021,0,0,0,0,0,91.0,91.0,5.0,1.0,76.0,4.0,2.0,3.0,13.0,6.0,9.0,52.0,11.0,34.0,34.0,23.0,9.0,8.0,29.0,19.0,12.0,14.0,98.0,91.0,70.0,437.0,3221511.31,0.0,0.0,0.0,2622379.460011734,0.0,0.0,46.0,22.0,73.0,296.0,62.0,43.0,103.0,151.0,31.0,14.0,11.0,22.0,99.0,98.0,132.0,108.0,91.0,3221511.31,35401.223186813186,3.4505494505494507,12.0,32.0,0.0,36.0,17.0,6.0,13.0,6.0,9.0,52.0,11.0,94.0,241.35,2.5675531914893615,4.329787234042553,4.0,12.0,28.0,213372.47,12.0,12.0,3.0,0.0,1.0,5.0,3.0,21.0,3.8095238095238093,4.0,4.0,13.0,19.0,21.0,44246.0,32772.0,164717.0,0.00473,208.8,0.0,0.0,44246.0,0.0,0.0,0.0,0.0,0.0,32772.0,0.0,0.0,0.0,91.0,752.1758241758242,719.0,0.0,9.0,33.0,23.0,16.0,10.0,43.0,47.0,1.0,90.0,36.0,34.0,28.0,41.0,22.0,117422.0,6371.0,5446.0,611.0,348.0,351.0,0.0,1144.5896130346232,0.9585191446028514,0.1549906313645621,491.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,12.0,55.0,0,0,0,0,0,0,3221511.31,0.06623365540815065,0.13186813186813187,0.0,3.7227545992858113,0.7406771233557836
2021-06-12,3618435.07,2920008.48,12,5,163,23,6,2,2021,1,0,0,0,0,116.0,115.0,8.0,2.0,95.0,3.0,7.0,1.0,10.0,8.0,17.0,69.0,12.0,48.0,51.0,17.0,11.0,15.0,29.0,29.0,6.0,26.0,122.0,116.0,85.0,541.0,3618435.07,0.0,0.0,0.0,2920008.4793476905,0.0,0.0,29.0,82.0,87.0,343.0,76.0,29.0,136.0,145.0,49.0,11.0,13.0,82.0,159.0,113.0,125.0,144.0,116.0,3618435.07,31193.40577586207,4.008620689655173,12.0,45.0,0.0,30.0,27.0,14.0,10.0,8.0,17.0,69.0,12.0,107.0,381.24,3.5629906542056076,4.214953271028038,4.0,10.0,29.0,230438.49,10.0,10.0,4.0,1.0,0.0,2.0,3.0,28.0,3.607142857142857,4.0,6.0,16.0,26.0,28.0,44378.0,35506.0,154157.0,0.00537,193.4,0.0,0.0,0.0,44378.0,0.0,0.0,0.0,0.0,0.0,35506.0,0.0,0.0,115.0,696.3965517241379,652.0,0.0,16.0,29.0,30.0,22.0,19.0,46.0,59.0,11.0,113.0,36.0,36.0,35.0,65.0,16.0,117422.0,6371.0,5446.0,611.0,348.0,351.0,0.0,1144.5896130346232,0.9585191446028514,0.1549906313645621,491.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,11.0,56.0,0,0,0,0,0,0,3618435.07,0.06368457234745958,0.08620689655172414,0.0,3.4737257199513274,0.800081121276308
2021-06-13,3349171.43,2778202.9,13,6,164,23,6,2,2021,1,0,0,0,0,99.0,99.0,12.0,2.0,76.0,2.0,5.0,2.0,8.0,2.0,19.0,56.0,14.0,43.0,44.0,12.0,6.0,5.0,28.0,20.0,8.0,32.0,101.0,99.0,77.0,465.0,3349171.43,0.0,0.0,0.0,2778202.9035229557,0.0,0.0,34.0,48.0,44.0,339.0,32.0,34.0,105.0,188.0,46.0,12.0,0.0,48.0,108.0,106.0,134.0,117.0,99.0,3349171.43,33830.014444444445,3.1717171717171717,12.0,47.0,0.0,29.0,16.0,7.0,8.0,2.0,19.0,56.0,14.0,97.0,332.72,3.4301030927835052,4.371134020618556,4.0,8.0,25.0,126468.6,8.0,7.0,2.0,2.0,0.0,1.0,3.0,23.0,3.608695652173913,4.0,7.0,14.0,23.0,23.0,42050.0,31300.0,215993.0,0.00388,213.2,0.0,0.0,0.0,0.0,0.0,42050.0,0.0,0.0,0.0,0.0,0.0,31300.0,99.0,858.5555555555555,766.0,0.0,7.0,36.0,30.0,19.0,7.0,54.0,40.0,5.0,97.0,38.0,34.0,28.0,49.0,22.0,117422.0,6371.0,5446.0,611.0,348.0,351.0,0.0,1144.5896130346232,0.9585191446028514,0.1549906313645621,491.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,10.0,57.0,0,0,0,0,0,0,3349171.43,0.03776116052679931,0.08080808080808081,0.0,5.1365755053507725,0.7443519619500595
2021-06-14,4007931.92,3159812.63,14,0,165,24,6,2,2021,0,0,0,0,0,116.0,116.0,3.0,1.0,103.0,0.0,6.0,3.0,9.0,5.0,19.0,60.0,23.0,38.0,55.0,23.0,5.0,14.0,37.0,22.0,14.0,24.0,120.0,116.0,88.0,542.0,4007931.92,0.0,0.0,0.0,3159812.630799846,0.0,0.0,28.0,64.0,73.0,377.0,55.0,28.0,125.0,158.0,82.0,18.0,12.0,64.0,124.0,192.0,100.0,126.0,116.0,4007931.92,34551.13724137931,3.3620689655172415,12.0,48.0,0.0,36.0,25.0,7.0,9.0,5.0,19.0,60.0,23.0,87.0,254.02,2.919770114942529,4.735632183908046,5.0,10.0,31.0,176693.25999999998,10.0,10.0,0.0,1.0,0.0,3.0,6.0,26.0,4.153846153846154,4.5,2.0,19.0,23.0,26.0,46537.0,36237.0,246126.0,0.00571,180.9,0.0,0.0,46537.0,0.0,0.0,0.0,0.0,0.0,36237.0,0.0,0.0,0.0,116.0,683.8793103448276,605.0,0.0,13.0,40.0,35.0,18.0,10.0,50.0,62.0,4.0,116.0,38.0,37.0,29.0,63.0,24.0,117422.0,6371.0,5446.0,611.0,348.0,351.0,0.0,1144.5896130346232,0.9585191446028514,0.1549906313645621,491.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,9.0,58.0,0,0,0,0,0,0,4007931.92,0.0440858935547987,0.08620689655172414,0.0,5.288823946537164,0.7786707351139953
2021-06-15,4162142.95,3326425.2,15,1,166,24,6,2,2021,0,0,0,0,0,127.0,127.0,12.0,2.0,97.0,3.0,8.0,5.0,12.0,5.0,19.0,74.0,17.0,53.0,50.0,24.0,8.0,12.0,43.0,27.0,15.0,22.0,131.0,127.0,93.0,585.0,4162142.95,0.0,0.0,0.0,3326425.20481265,0.0,0.0,5.0,58.0,115.0,407.0,83.0,5.0,141.0,153.0,107.0,32.0,6.0,58.0,132.0,131.0,146.0,176.0,127.0,4162142.95,32772.77913385827,3.5118110236220472,12.0,56.0,0.0,34.0,26.0,11.0,12.0,5.0,19.0,74.0,17.0,90.0,318.38,3.5375555555555556,4.555555555555555,5.0,14.0,38.0,152001.0,14.0,14.0,2.0,2.0,1.0,3.0,6.0,20.0,3.95,4.0,2.0,13.0,19.0,20.0,44310.0,31547.0,210222.0,0.00492,195.6,0.0,0.0,0.0,0.0,0.0,44310.0,0.0,0.0,0.0,0.0,0.0,31547.0,127.0,760.4251968503937,692.0,0.0,19.0,32.0,38.0,24.0,14.0,62.0,61.0,4.0,126.0,39.0,37.0,34.0,67.0,26.0,117422.0,6371.0,5446.0,611.0,348.0,351.0,0.0,1144.5896130346232,0.9585191446028514,0.1549906313645621,491.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,8.0,59.0,0,0,0,0,0,0,4162142.95,0.036519889351710036,0.11023622047244094,0.0,4.744346648612051,0.7119611825772963
2021-06-16,4740156.23,3752544.13,16,2,167,24,6,2,2021,0,0,0,0,0,155.0,155.0,8.0,6.0,120.0,5.0,10.0,6.0,12.0,11.0,24.0,85.0,23.0,65.0,68.0,22.0,10.0,16.0,50.0,34.0,15.0,30.0,158.0,155.0,105.0,698.0,4740156.23,0.0,0.0,0.0,3752544.1340928148,0.0,0.0,27.0,88.0,89.0,494.0,60.0,27.0,169.0,201.0,113.0,29.0,11.0,88.0,204.0,170.0,135.0,189.0,155.0,4740156.23,30581.653096774196,3.6,12.0,63.0,0.0,49.0,28.0,15.0,12.0,11.0,24.0,85.0,23.0,116.0,375.40999999999997,3.2362931034482756,4.732758620689655,5.0,6.0,16.0,125164.64,6.0,6.0,1.0,0.0,0.0,1.0,4.0,29.0,3.2413793103448274,3.0,10.0,13.0,29.0,29.0,44337.0,35817.0,229232.0,0.00564,183.3,0.0,0.0,0.0,0.0,44337.0,0.0,0.0,0.0,0.0,0.0,35817.0,0.0,155.0,630.5741935483871,471.0,0.0,17.0,42.0,42.0,37.0,17.0,82.0,68.0,5.0,154.0,39.0,39.0,42.0,86.0,27.0,117422.0,6371.0,5446.0,611.0,348.0,351.0,0.0,1144.5896130346232,0.9585191446028514,0.1549906313645621,491.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,7.0,60.0,0,0,0,0,1,0,4740156.23,0.02640517188185588,0.03870967741935484,0.0,5.170219004443242,0.8078354421814737
2021-06-17,5807751.43,4698668.17,17,3,168,24,6,2,2021,0,0,0,0,0,160.0,160.0,13.0,4.0,121.0,6.0,9.0,7.0,16.0,3.0,18.0,97.0,26.0,59.0,75.0,26.0,11.0,18.0,53.0,41.0,11.0,26.0,163.0,160.0,104.0,741.0,5807751.43,0.0,0.0,0.0,4698668.174630815,0.0,0.0,58.0,40.0,74.0,569.0,70.0,58.0,221.0,220.0,122.0,4.0,6.0,40.0,164.0,176.0,157.0,244.0,160.0,5807751.43,36298.446437499995,3.6375,12.0,54.0,0.0,64.0,28.0,14.0,16.0,3.0,18.0,97.0,26.0,103.0,472.96999999999997,4.5919417475728155,4.737864077669903,5.0,11.0,29.0,208357.93,11.0,11.0,1.0,0.0,1.0,5.0,4.0,23.0,3.5652173913043477,4.0,5.0,15.0,20.0,23.0,47460.0,37553.0,238402.0,0.00345,151.4,0.0,0.0,0.0,0.0,0.0,47460.0,0.0,0.0,0.0,0.0,0.0,37553.0,160.0,909.25,673.0,1.0,22.0,49.0,39.0,36.0,14.0,84.0,71.0,5.0,158.0,40.0,39.0,49.0,86.0,25.0,117422.0,6371.0,5446.0,611.0,348.0,351.0,0.0,1144.5896130346232,0.9585191446028514,0.1549906313645621,491.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,6.0,61.0,0,0,0,0,1,0,5807751.43,0.03587583465155292,0.06875,0.0,5.023219553308049,0.7912557943531395
2021-06-18,4316861.14,3463681.18,18,4,169,24,6,2,2021,0,0,0,0,0,110.0,110.0,7.0,2.0,85.0,2.0,11.0,3.0,18.0,6.0,16.0,50.0,20.0,44.0,52.0,14.0,12.0,12.0,33.0,22.0,7.0,24.0,116.0,110.0,79.0,530.0,4316861.14,0.0,0.0,0.0,3463681.179067226,0.0,0.0,11.0,39.0,87.0,393.0,77.0,11.0,186.0,119.0,75.0,10.0,13.0,39.0,169.0,145.0,121.0,95.0,110.0,4316861.14,39244.19218181818,3.790909090909091,12.0,39.0,0.0,38.0,22.0,11.0,18.0,6.0,16.0,50.0,20.0,138.0,632.04,4.58,4.557971014492754,4.0,15.0,37.0,350767.83999999997,15.0,14.0,4.0,2.0,1.0,0.0,8.0,22.0,3.8181818181818183,4.0,3.0,14.0,19.0,22.0,43011.0,34964.0,202414.0,0.00547,254.9,0.0,0.0,43011.0,0.0,0.0,0.0,0.0,0.0,34964.0,0.0,0.0,0.0,110.0,910.1090909090909,831.0,0.0,12.0,35.0,30.0,17.0,16.0,59.0,45.0,6.0,110.0,34.0,37.0,42.0,52.0,16.0,117422.0,6371.0,5446.0,611.0,348.0,351.0,0.0,1144.5896130346232,0.9585191446028514,0.1549906313645621,491.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,5.0,62.0,0,0,0,0,1,0,4316861.14,0.08125529838098985,0.13636363636363635,0.0,4.70609843993397,0.8129083257771268
2021-06-19,3596996.21,3016398.92,19,5,170,24,6,2,2021,1,0,0,0,0,101.0,101.0,10.0,5.0,73.0,4.0,6.0,3.0,10.0,4.0,17.0,50.0,20.0,37.0,49.0,15.0,4.0,18.0,33.0,24.0,9.0,13.0,105.0,101.0,78.0,465.0,3596996.21,0.0,0.0,0.0,3016398.9237423437,0.0,0.0,32.0,54.0,66.0,313.0,51.0,32.0,145.0,132.0,36.0,15.0,0.0,54.0,101.0,142.0,88.0,134.0,101.0,3596996.21,35613.82386138614,3.485148514851485,12.0,43.0,0.0,29.0,21.0,8.0,10.0,4.0,17.0,50.0,20.0,115.0,325.71,2.8322608695652174,4.565217391304348,4.0,9.0,23.0,197286.05,9.0,9.0,3.0,1.0,2.0,0.0,3.0,23.0,4.478260869565218,5.0,0.0,21.0,22.0,23.0,43105.0,35045.0,148637.0,0.00338,136.3,0.0,0.0,43105.0,0.0,0.0,0.0,0.0,0.0,35045.0,0.0,0.0,0.0,101.0,674.7227722772277,554.0,0.0,15.0,25.0,21.0,29.0,11.0,43.0,52.0,6.0,98.0,35.0,33.0,28.0,60.0,13.0,117422.0,6371.0,5446.0,611.0,348.0,351.0,0.0,1144.5896130346232,0.9585191446028514,0.1549906313645621,491.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,4.0,63.0,0,0,0,0,1,0,3596996.21,0.05484744450147752,0.0891089108910891,0.0,3.4482542628465374,0.8130147314696671
2021-06-20,3113780.62,2502341.31,20,6,171,24,6,2,2021,1,0,0,0,0,99.0,99.0,9.0,2.0,81.0,2.0,3.0,2.0,8.0,2.0,19.0,56.0,14.0,42.0,34.0,23.0,9.0,17.0,22.0,18.0,11.0,22.0,101.0,99.0,77.0,452.0,3113780.62,0.0,0.0,0.0,2502341.308313384,0.0,0.0,24.0,37.0,84.0,307.0,77.0,24.0,96.0,128.0,83.0,7.0,0.0,37.0,105.0,124.0,129.0,94.0,99.0,3113780.62,31452.329494949496,3.4545454545454546,12.0,45.0,0.0,27.0,18.0,9.0,8.0,2.0,19.0,56.0,14.0,93.0,245.71,2.642043010752688,4.720430107526882,5.0,7.0,16.0,89209.05,7.0,7.0,2.0,0.0,1.0,0.0,4.0,23.0,3.9130434782608696,4.0,3.0,15.0,22.0,23.0,45601.0,33536.0,218671.0,0.00391,216.3,0.0,0.0,45601.0,0.0,0.0,0.0,0.0,0.0,33536.0,0.0,0.0,0.0,99.0,694.929292929293,562.0,0.0,10.0,35.0,22.0,23.0,9.0,41.0,52.0,6.0,98.0,36.0,34.0,34.0,45.0,20.0,117422.0,6371.0,5446.0,611.0,348.0,351.0,0.0,1144.5896130346232,0.9585191446028514,0.1549906313645621,491.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,3.0,64.0,0,0,1,0,1,0,3113780.62,0.02864975439406518,0.0707070707070707,0.0,4.795311506326616,0.7354224688055087
2021-06-21,3454322.45,2831163.45,21,0,172,25,6,2,2021,0,0,0,0,0,100.0,99.0,3.0,1.0,83.0,2.0,6.0,5.0,12.0,7.0,18.0,54.0,9.0,41.0,44.0,15.0,5.0,14.0,21.0,16.0,13.0,31.0,100.0,100.0,74.0,443.0,3454322.45,0.0,0.0,0.0,2831163.450689813,0.0,0.0,4.0,48.0,33.0,358.0,15.0,4.0,134.0,135.0,79.0,18.0,10.0,48.0,134.0,115.0,96.0,98.0,100.0,3454322.45,34543.224500000004,3.41,12.0,41.0,0.0,38.0,11.0,10.0,12.0,7.0,18.0,54.0,9.0,96.0,339.98,3.5414583333333334,4.53125,4.0,10.0,31.0,266858.32,10.0,9.0,0.0,4.0,1.0,4.0,1.0,21.0,4.238095238095238,4.0,0.0,18.0,18.0,21.0,50225.0,40208.0,255212.0,0.00545,177.1,0.0,0.0,0.0,50225.0,0.0,0.0,0.0,0.0,0.0,40208.0,0.0,0.0,99.0,925.41,834.5,0.0,13.0,27.0,34.0,19.0,7.0,51.0,42.0,7.0,98.0,36.0,34.0,34.0,46.0,20.0,117422.0,6371.0,5446.0,611.0,348.0,351.0,0.0,1144.5896130346232,0.9585191446028514,0.1549906313645621,491.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,2.0,65.0,0,0,1,0,1,0,3454322.45,0.07725344806765216,0.1,0.0,5.081373817819811,0.8005574912891986
